,A,D,AL,DL,B,ATTACK,DEFENSE,A_ROLLS,D_ROLLS
342717,6,5,3,2,0,"[6, 6, 5, 5, 4, 6]","[6, 6, 5, 2, 3]",6,4
342718,6,5,3,1,1,"[6, 6, 6, 5, 3, 4]","[5, 4, 6, 6, 2]",5,3
342719,6,5,2,1,2,"[6, 5, 5, 6, 6, 4]","[5, 6, 5, 6, 4]",6,4
342720,6,5,1,2,2,"[6, 6, 6, 6, 4, 6]","[6, 6, 5, 6, 1]",5,5
342721,6,5,2,2,1,"[4, 4, 6, 5, 6, 4]","[3, 5, 5, 4, 4]",6,4
342722,6,5,1,3,1,"[6, 6, 6, 4, 4, 4]","[3, 5, 4, 3, 3]",5,5
342723,6,5,4,1,0,"[4, 3, 5, 1, 4, 4]","[5, 4, 3, 5, 3]",6,3
342724,6,5,1,1,3,"[6, 5, 6, 4, 4, 4]","[6, 4, 4, 4, 5]",6,3
342725,6,5,2,3,0,"[6, 6, 6, 5, 5, 3]","[6, 4, 3, 3, 4]",5,4
342726,6,5,1,1,3,"[5, 5, 5, 4, 6, 4]","[6, 4, 4, 5, 1]",6,4
342727,6,5,1,2,2,"[5, 6, 6, 5, 2, 6]","[5, 5, 5, 5, 2]",5,4
342728,6,5,3,1,1,"[4, 6, 6, 5, 3, 3]","[6, 5, 4, 3, 5]",5,2
342729,6,5,2,3,0,"[6, 6, 6, 5, 6, 1]","[5, 6, 5, 5, 3]",4,5
342730,6,5,1,1,3,"[6, 6, 6, 6, 6, 2]","[5, 6, 6, 6, 2]",5,4
342731,6,5,1,2,2,"[6, 6, 6, 4, 5, 3]","[4, 4, 4, 5, 1]",5,4
342732,6,5,3,1,1,"[5, 4, 4, 6, 6, 4]","[6, 6, 6, 4, 5]",6,3
342733,6,5,3,2,0,"[5, 6, 3, 4, 6, 1]","[5, 4, 4, 4, 1]",6,3
342734,6,5,2,1,2,"[5, 6, 6, 6, 2, 2]","[5, 3, 5, 6, 1]",6,4
342735,6,5,1,3,1,"[6, 6, 6, 6, 6, 5]","[4, 6, 6, 3, 4]",5,5
342736,6,5,3,2,0,"[6, 3, 6, 6, 2, 1]","[6, 6, 3, 5, 3]",6,3
342737,6,5,3,2,0,"[5, 6, 6, 6, 3, 3]","[6, 6, 5, 2, 1]",4,3
342738,6,5,2,2,1,"[6, 6, 4, 6, 6, 2]","[6, 4, 5, 4, 6]",5,4
342739,6,5,2,2,1,"[5, 5, 3, 4, 5, 5]","[5, 4, 4, 5, 4]",6,4
342740,6,5,2,1,2,"[5, 5, 4, 6, 6, 6]","[6, 4, 6, 6, 1]",4,3
342741,6,5,2,2,1,"[6, 6, 6, 3, 6, 1]","[6, 5, 4, 6, 5]",4,4
342742,6,5,2,3,0,"[6, 6, 6, 6, 2, 2]","[6, 4, 5, 3, 3]",4,4
342743,6,5,1,2,2,"[6, 6, 6, 6, 5, 5]","[4, 6, 5, 6, 5]",3,4
342744,6,5,2,2,1,"[6, 6, 5, 6, 1, 6]","[6, 2, 6, 3, 2]",5,4
342745,6,5,3,1,1,"[6, 6, 3, 1, 6, 5]","[6, 4, 4, 6, 1]",6,3
342746,6,5,4,1,0,"[5, 5, 6, 3, 5, 1]","[6, 6, 4, 2, 2]",6,2
342747,6,5,3,1,1,"[6, 5, 6, 5, 3, 3]","[6, 5, 3, 6, 1]",6,3
342748,6,5,2,2,1,"[6, 6, 6, 4, 5, 3]","[6, 5, 3, 5, 3]",6,3
342749,6,5,2,1,2,"[5, 6, 6, 5, 5, 1]","[5, 5, 6, 5, 5]",6,5
342750,6,5,2,1,2,"[6, 6, 6, 4, 6, 5]","[6, 6, 6, 6, 4]",4,4
342751,6,5,4,1,0,"[5, 6, 4, 5, 4, 6]","[6, 6, 5, 5, 5]",6,2
342752,6,5,4,1,0,"[5, 5, 6, 6, 4, 3]","[5, 4, 6, 6, 4]",5,4
342753,6,5,2,0,4,"[6, 6, 6, 5, 4, 3]","[6, 3, 6, 6, 6, 6]",5,4
342754,6,5,3,1,1,"[4, 6, 6, 6, 4, 5]","[6, 6, 5, 5, 6]",5,3
342755,6,5,3,1,1,"[6, 5, 6, 4, 2, 6]","[4, 6, 5, 2, 6]",6,4
342756,6,5,3,1,1,"[6, 6, 2, 6, 4, 4]","[6, 5, 5, 3, 6]",5,3
342757,6,5,1,2,2,"[6, 6, 6, 6, 6, 1]","[6, 6, 5, 6, 2]",4,4
342758,6,5,4,0,2,"[6, 6, 4, 3, 2, 1]","[6, 5, 4, 2, 6, 6]",5,3
342759,6,5,2,1,2,"[6, 5, 4, 6, 4, 5]","[6, 5, 4, 5, 1]",6,3
342760,6,5,2,1,2,"[6, 6, 6, 5, 6, 4]","[6, 5, 6, 6, 5]",5,4
342761,6,5,0,3,2,"[6, 6, 6, 4, 6, 5]","[4, 4, 5, 3, 4]",5,5
342762,6,5,3,1,1,"[4, 6, 6, 6, 5, 1]","[6, 5, 4, 1, 6]",5,3
342763,6,5,1,1,3,"[6, 6, 6, 5, 6, 4]","[5, 5, 6, 6, 2]",4,4
342764,6,5,3,1,1,"[5, 6, 6, 6, 4, 2]","[6, 5, 3, 4, 6]",5,3
342765,6,5,3,1,1,"[6, 6, 5, 4, 6, 2]","[6, 6, 5, 1, 6]",6,3
342766,6,5,2,2,1,"[6, 4, 6, 5, 5, 2]","[4, 6, 4, 4, 2]",6,4
342767,6,5,2,0,4,"[4, 5, 6, 6, 5, 5]","[5, 5, 6, 5, 6, 6]",5,5
342768,6,5,3,1,1,"[6, 4, 5, 4, 5, 2]","[4, 4, 5, 6, 1]",6,4
342769,6,5,3,2,0,"[6, 6, 5, 6, 4, 3]","[6, 6, 5, 5, 4]",5,3
342770,6,5,1,2,2,"[6, 6, 6, 6, 6, 3]","[6, 6, 6, 3, 4]",6,4
342771,6,5,2,1,2,"[5, 6, 6, 6, 5, 3]","[6, 4, 5, 6, 5]",5,4
342772,6,5,2,2,1,"[6, 6, 6, 4, 2, 4]","[6, 4, 3, 4, 1]",5,4
342773,6,5,2,2,1,"[6, 6, 6, 5, 3, 4]","[6, 6, 3, 4, 3]",5,3
342774,6,5,1,2,2,"[6, 6, 6, 5, 1, 6]","[5, 5, 6, 4, 3]",5,4
342775,6,5,2,1,2,"[5, 6, 6, 6, 4, 4]","[5, 5, 5, 6, 1]",5,4
342776,6,5,2,2,1,"[6, 6, 6, 6, 5, 4]","[6, 6, 6, 3, 3]",5,3
342777,6,5,2,2,1,"[4, 5, 6, 5, 6, 3]","[5, 5, 3, 5, 3]",6,4
342778,6,5,1,1,4,"[6, 6, 4, 3, 3, 6]","[3, 3, 5, 6, 6, 4]",5,4
342779,6,5,3,1,1,"[6, 6, 6, 4, 4, 2]","[5, 5, 4, 6, 2]",4,3
342780,6,5,2,2,1,"[6, 6, 4, 5, 6, 4]","[6, 5, 4, 5, 4]",6,3
342781,6,5,2,1,2,"[6, 5, 4, 5, 4, 5]","[4, 6, 5, 5, 1]",6,3
342782,6,5,4,0,2,"[4, 6, 4, 5, 4, 2]","[6, 6, 2, 5, 6, 6]",6,4
342783,6,5,2,1,2,"[6, 6, 6, 6, 4, 3]","[6, 6, 6, 6, 4]",5,4
342784,6,5,2,3,0,"[5, 5, 6, 6, 6, 4]","[6, 5, 4, 4, 2]",5,4
342785,6,5,3,0,3,"[6, 6, 6, 3, 3, 2]","[6, 6, 6, 6, 6, 6]",5,4
342786,6,5,1,2,2,"[6, 6, 6, 6, 2, 2]","[4, 2, 6, 4, 2]",5,4
342787,6,5,3,1,1,"[6, 4, 5, 4, 3, 2]","[4, 3, 4, 6, 3]",6,4
342788,6,5,5,0,1,"[6, 4, 5, 5, 4, 1]","[6, 5, 4, 6, 6, 6]",6,4
342789,6,5,2,2,1,"[4, 5, 6, 6, 4, 3]","[4, 5, 4, 4, 2]",5,4
342790,6,5,2,2,1,"[6, 5, 6, 6, 5, 4]","[5, 6, 5, 3, 5]",6,4
342791,6,5,2,1,2,"[6, 6, 6, 6, 5, 1]","[6, 6, 6, 6, 4]",4,3
342792,6,5,4,0,2,"[3, 6, 6, 5, 4, 1]","[6, 5, 4, 3, 6, 6]",6,3
342793,6,5,1,2,2,"[6, 6, 6, 6, 6, 3]","[6, 6, 3, 6, 1]",4,4
342794,6,5,2,3,0,"[6, 6, 4, 6, 6, 2]","[6, 4, 4, 2, 3]",4,4
342795,6,5,4,1,0,"[4, 4, 6, 4, 6, 2]","[6, 6, 5, 4, 4]",6,2
342796,6,5,3,0,3,"[5, 6, 6, 6, 3, 3]","[5, 6, 5, 6, 6, 6]",5,5
342797,6,5,0,0,6,"[5, 6, 6, 6, 6, 6]","[5, 6, 6, 6, 6, 6]",4,5
342798,6,5,3,1,1,"[5, 6, 5, 5, 5, 3]","[6, 5, 5, 3, 6]",6,4
342799,6,5,4,1,0,"[5, 5, 4, 2, 4, 4]","[6, 6, 4, 6, 1]",6,3
342800,6,5,3,1,1,"[5, 5, 6, 5, 3, 3]","[5, 4, 3, 6, 5]",6,4
342801,6,5,3,2,0,"[6, 5, 6, 6, 4, 2]","[6, 6, 6, 4, 2]",5,3
342802,6,5,2,2,1,"[6, 5, 5, 6, 6, 3]","[6, 5, 5, 3, 1]",6,3
342803,6,5,5,0,1,"[4, 4, 5, 5, 3, 5]","[6, 6, 6, 5, 4, 4]",6,3
342804,6,5,2,1,2,"[6, 6, 6, 6, 4, 3]","[6, 6, 6, 6, 2]",5,4
342805,6,5,4,1,0,"[5, 2, 6, 5, 4, 4]","[6, 5, 3, 3, 5]",6,3
342806,6,5,1,2,2,"[5, 6, 6, 6, 5, 4]","[6, 4, 5, 3, 2]",4,4
342807,6,5,2,2,1,"[6, 5, 6, 6, 6, 3]","[5, 4, 6, 5, 6]",4,5
342808,6,5,2,1,2,"[5, 6, 6, 6, 6, 2]","[4, 6, 6, 6, 5]",5,5
342809,6,5,2,1,2,"[6, 6, 6, 6, 3, 2]","[4, 4, 2, 6, 6]",4,4
342810,6,5,1,2,2,"[6, 6, 6, 6, 6, 1]","[6, 6, 6, 4, 1]",5,5
342811,6,5,4,0,2,"[5, 5, 6, 4, 2, 4]","[6, 5, 4, 6, 4, 6]",6,3
342812,6,5,2,2,1,"[6, 6, 6, 6, 4, 5]","[6, 5, 3, 2, 6]",4,4
342813,6,5,2,1,2,"[6, 6, 5, 5, 3, 2]","[5, 5, 3, 5, 5]",6,4
342814,6,5,3,1,1,"[5, 5, 4, 6, 6, 4]","[6, 5, 4, 6, 2]",5,3
342815,6,5,1,3,1,"[5, 6, 6, 6, 4, 6]","[5, 5, 4, 2, 3]",5,4
342816,6,5,3,1,1,"[6, 4, 5, 6, 4, 1]","[6, 5, 4, 2, 4]",6,3
342817,6,5,1,1,3,"[5, 6, 4, 5, 6, 6]","[5, 5, 5, 4, 6]",5,4
342818,6,5,3,1,1,"[6, 4, 5, 6, 5, 1]","[6, 5, 5, 3, 5]",6,3
342819,6,5,4,1,0,"[5, 5, 5, 4, 5, 5]","[6, 6, 5, 3, 6]",6,4
342820,6,5,4,1,0,"[5, 5, 6, 6, 2, 3]","[6, 6, 5, 4, 4]",6,2
342821,6,5,2,1,2,"[6, 6, 6, 6, 3, 2]","[6, 4, 6, 4, 6]",4,4
342822,6,5,2,3,0,"[5, 6, 6, 5, 6, 2]","[5, 4, 6, 4, 4]",6,5
342823,6,5,2,3,0,"[6, 6, 6, 2, 6, 3]","[6, 5, 5, 3, 3]",4,4
342824,6,5,4,1,0,"[5, 6, 4, 5, 3, 4]","[6, 5, 5, 4, 4]",6,2
342825,6,5,2,2,1,"[6, 6, 6, 5, 5, 5]","[6, 4, 6, 5, 1]",5,4
342826,6,5,3,1,1,"[5, 5, 5, 6, 6, 5]","[6, 6, 5, 6, 2]",6,4
342827,6,5,1,2,2,"[5, 5, 4, 6, 5, 5]","[5, 5, 3, 5, 1]",6,4
342828,6,5,2,2,1,"[6, 6, 6, 6, 4, 1]","[6, 6, 4, 3, 6]",6,4
342829,6,5,1,1,3,"[6, 6, 3, 6, 6, 4]","[4, 4, 6, 6, 4]",5,4
342830,6,5,3,2,0,"[6, 6, 6, 5, 2, 2]","[6, 6, 5, 5, 4]",4,3
342831,6,5,3,1,1,"[4, 6, 5, 5, 5, 2]","[6, 5, 3, 4, 5]",6,3
342832,6,5,2,2,1,"[6, 6, 6, 4, 6, 5]","[6, 5, 5, 4, 6]",5,4
342833,6,5,1,4,0,"[6, 6, 6, 6, 6, 4]","[6, 3, 4, 4, 5]",4,5
342834,6,5,2,2,1,"[3, 5, 5, 5, 4, 6]","[6, 4, 4, 3, 4]",6,3
342835,6,5,3,1,1,"[5, 6, 4, 6, 3, 1]","[6, 4, 4, 4, 5]",6,3
342836,6,5,1,2,2,"[6, 6, 4, 6, 6, 3]","[5, 3, 1, 6, 1]",4,4
342837,6,5,1,1,3,"[5, 6, 6, 4, 4, 5]","[6, 4, 4, 5, 3]",5,3
342838,6,5,3,0,3,"[5, 4, 6, 5, 6, 5]","[6, 4, 6, 6, 6, 6]",6,3
342839,6,5,3,1,1,"[4, 6, 6, 6, 1, 4]","[6, 5, 4, 4, 6]",5,3
342840,6,5,4,0,2,"[4, 6, 6, 3, 4, 5]","[5, 4, 6, 6, 6, 6]",5,5
342841,6,5,2,2,1,"[5, 6, 6, 5, 5, 6]","[6, 5, 4, 6, 3]",5,4
342842,6,5,3,2,0,"[6, 5, 6, 6, 4, 2]","[6, 6, 5, 3, 2]",6,3
342843,6,5,3,2,0,"[6, 6, 4, 6, 4, 3]","[5, 5, 6, 5, 2]",6,4
342844,6,5,1,3,1,"[6, 6, 6, 6, 6, 1]","[5, 6, 3, 5, 2]",5,5
342845,6,5,4,1,1,"[5, 5, 4, 6, 5, 1]","[4, 6, 5, 5, 6, 5]",6,5
342846,6,5,4,1,0,"[6, 6, 5, 4, 4, 3]","[6, 5, 5, 5, 4]",6,2
342847,6,5,3,0,3,"[6, 5, 6, 3, 4, 2]","[6, 5, 5, 2, 6, 6]",6,3
342848,6,5,2,1,2,"[6, 6, 6, 5, 4, 6]","[5, 6, 6, 5, 6]",4,4
342849,6,5,2,0,4,"[5, 6, 4, 6, 5, 4]","[6, 6, 4, 4, 6, 6]",6,4
342850,6,5,2,2,1,"[5, 6, 6, 6, 5, 3]","[6, 4, 5, 5, 2]",5,4
342851,6,5,2,1,2,"[5, 6, 6, 5, 5, 1]","[6, 4, 5, 5, 3]",6,3
342852,6,5,1,1,3,"[5, 5, 6, 5, 6, 5]","[6, 5, 5, 5, 4]",6,2
342853,6,5,3,1,1,"[6, 6, 2, 6, 5, 1]","[6, 5, 4, 3, 6]",6,3
342854,6,5,4,1,0,"[5, 6, 5, 1, 4, 5]","[5, 4, 6, 6, 1]",6,3
342855,6,5,2,2,1,"[6, 6, 6, 4, 6, 1]","[6, 4, 5, 5, 6]",5,4
342856,6,5,3,2,0,"[5, 4, 5, 5, 3, 3]","[5, 4, 4, 3, 3]",6,3
342857,6,5,2,2,1,"[6, 6, 6, 3, 3, 6]","[6, 5, 5, 6, 3]",5,4
342858,6,5,4,1,0,"[6, 6, 4, 2, 4, 3]","[5, 3, 5, 4, 3]",5,3
342859,6,5,4,1,0,"[4, 6, 5, 2, 4, 5]","[6, 5, 5, 4, 1]",6,2
342860,6,5,4,0,2,"[6, 4, 6, 5, 4, 2]","[6, 6, 3, 6, 6, 6]",6,4
342861,6,5,4,0,2,"[4, 6, 5, 4, 2, 2]","[6, 6, 6, 4, 2, 6]",6,2
342862,6,5,3,2,0,"[6, 6, 6, 5, 5, 1]","[6, 4, 6, 2, 4]",5,4
342863,6,5,4,1,0,"[6, 6, 5, 5, 3, 4]","[6, 6, 4, 5, 4]",5,3
342864,6,5,2,3,0,"[6, 4, 6, 6, 4, 6]","[6, 5, 5, 5, 1]",5,4
342865,6,5,5,1,0,"[6, 3, 5, 4, 2, 1]","[6, 5, 5, 4, 4, 4]",6,2
342866,6,5,3,1,1,"[4, 5, 5, 6, 5, 3]","[6, 5, 5, 5, 3]",6,3
342867,6,5,1,2,2,"[5, 6, 6, 6, 6, 4]","[4, 6, 6, 2, 1]",4,4
342868,6,5,2,1,2,"[6, 6, 3, 6, 6, 5]","[6, 5, 6, 4, 6]",5,4
342869,6,5,2,1,2,"[6, 6, 6, 4, 6, 1]","[5, 3, 6, 6, 1]",5,3
342870,6,5,1,4,0,"[6, 6, 6, 4, 6, 6]","[5, 5, 4, 4, 4]",4,5
342871,6,5,2,2,1,"[6, 6, 6, 4, 4, 4]","[6, 6, 4, 4, 1]",5,3
342872,6,5,3,1,1,"[6, 6, 4, 4, 5, 5]","[6, 6, 6, 4, 1]",5,2
342873,6,5,4,1,0,"[6, 5, 6, 5, 2, 1]","[6, 6, 5, 3, 1]",6,2
342874,6,5,1,1,3,"[6, 6, 6, 6, 6, 3]","[6, 6, 6, 4, 6]",5,5
342875,6,5,2,3,0,"[6, 6, 6, 5, 6, 5]","[6, 6, 4, 5, 5]",4,4
342876,6,5,4,1,0,"[6, 5, 3, 5, 3, 4]","[6, 6, 4, 2, 5]",6,3
342877,6,5,2,1,2,"[6, 6, 3, 5, 5, 6]","[5, 5, 4, 6, 6]",5,5
342878,6,5,4,1,0,"[4, 6, 5, 4, 5, 1]","[5, 5, 4, 6, 1]",6,3
342879,6,5,3,2,0,"[6, 6, 5, 6, 3, 2]","[6, 5, 4, 5, 5]",5,3
342880,6,5,2,1,2,"[6, 5, 6, 6, 1, 4]","[6, 4, 4, 6, 3]",6,3
342881,6,5,2,2,1,"[5, 6, 6, 6, 1, 3]","[6, 6, 1, 2, 4]",6,3
342882,6,5,2,2,1,"[6, 6, 6, 6, 5, 2]","[6, 4, 6, 4, 3]",5,4
342883,6,5,2,1,2,"[4, 6, 6, 6, 3, 5]","[6, 4, 4, 6, 5]",6,4
342884,6,5,3,1,1,"[6, 4, 6, 5, 6, 2]","[6, 6, 5, 6, 3]",6,3
342885,6,5,2,3,0,"[6, 6, 6, 6, 4, 5]","[6, 5, 4, 5, 3]",5,4
342886,6,5,3,2,0,"[6, 2, 6, 6, 5, 2]","[5, 3, 6, 3, 1]",5,4
342887,6,5,3,2,0,"[5, 5, 6, 6, 5, 1]","[6, 6, 5, 3, 2]",6,3
342888,6,5,0,3,2,"[6, 6, 5, 5, 6, 6]","[5, 5, 3, 5, 1]",5,4
342889,6,5,3,2,0,"[6, 6, 5, 5, 5, 1]","[6, 3, 3, 4, 6]",6,4
342890,6,5,2,1,2,"[5, 6, 6, 5, 6, 6]","[6, 6, 6, 6, 2]",6,3
342891,6,5,2,2,1,"[6, 5, 6, 6, 4, 5]","[6, 6, 4, 5, 4]",5,3
342892,6,5,3,2,0,"[5, 5, 6, 5, 6, 3]","[5, 6, 6, 4, 1]",6,5
342893,6,5,1,2,2,"[6, 6, 6, 6, 6, 2]","[6, 6, 5, 4, 6]",5,4
342894,6,5,3,2,0,"[5, 5, 5, 4, 6, 5]","[5, 6, 6, 2, 4]",6,4
342895,6,5,2,1,2,"[5, 6, 5, 4, 5, 1]","[5, 3, 5, 4, 5]",6,4
342896,6,5,2,2,1,"[5, 6, 6, 4, 6, 6]","[6, 5, 5, 5, 6]",5,4
342897,6,5,3,0,3,"[5, 6, 5, 4, 1, 2]","[6, 3, 3, 4, 5, 6]",6,4
342898,6,5,2,2,1,"[6, 6, 6, 6, 4, 2]","[6, 5, 6, 3, 1]",5,4
342899,6,5,4,1,0,"[5, 4, 3, 5, 6, 1]","[6, 4, 3, 2, 6]",6,3
342900,6,5,1,1,3,"[5, 6, 6, 5, 3, 6]","[5, 3, 5, 5, 6]",5,4
342901,6,5,2,2,1,"[6, 6, 4, 6, 6, 3]","[6, 5, 4, 6, 4]",5,4
342902,6,5,3,2,0,"[4, 6, 6, 6, 2, 5]","[6, 6, 5, 2, 4]",5,3
342903,6,5,2,2,1,"[6, 6, 6, 6, 5, 2]","[6, 3, 6, 5, 5]",4,4
342904,6,5,2,3,0,"[6, 6, 6, 6, 5, 2]","[3, 6, 4, 5, 2]",6,5
342905,6,5,2,2,1,"[5, 6, 6, 6, 3, 2]","[5, 4, 5, 5, 4]",6,4
342906,6,5,0,1,4,"[5, 6, 6, 5, 6, 6]","[5, 5, 6, 6, 2]",5,4
342907,6,5,3,1,2,"[5, 6, 6, 5, 4, 5]","[6, 6, 4, 6, 6, 5]",5,4
342908,6,5,6,0,0,"[5, 5, 5, 4, 3, 3]","[6, 6, 6, 5, 6, 6]",6,4
342909,6,5,3,2,0,"[6, 6, 4, 5, 4, 5]","[2, 6, 6, 5, 2]",5,3
342910,6,5,0,3,2,"[6, 6, 6, 6, 6, 5]","[5, 5, 5, 3, 6]",5,5
342911,6,5,1,3,1,"[5, 6, 6, 5, 5, 4]","[5, 3, 5, 4, 1]",5,5
342912,6,5,1,3,1,"[6, 6, 6, 6, 6, 1]","[6, 6, 5, 5, 2]",4,5
342913,6,5,2,1,2,"[4, 6, 5, 4, 3, 6]","[5, 4, 4, 5, 4]",6,3
342914,6,5,1,1,3,"[5, 6, 6, 6, 5, 3]","[5, 5, 5, 6, 4]",6,4
342915,6,5,1,4,0,"[6, 6, 6, 6, 6, 5]","[3, 6, 5, 4, 3]",3,5
342916,6,5,2,0,4,"[4, 5, 5, 5, 6, 4]","[6, 4, 4, 5, 6, 6]",6,4
342917,6,5,2,1,3,"[6, 5, 6, 4, 4, 6]","[6, 5, 4, 6, 6, 4]",6,4
342918,6,5,2,1,2,"[5, 5, 5, 6, 6, 2]","[4, 6, 5, 5, 5]",6,4
342919,6,5,2,1,2,"[6, 6, 6, 6, 4, 1]","[6, 4, 6, 6, 4]",6,4
342920,6,5,2,2,1,"[6, 6, 6, 5, 5, 3]","[4, 6, 5, 5, 1]",4,4
342921,6,5,2,0,4,"[6, 6, 5, 6, 6, 5]","[6, 6, 6, 6, 6, 6]",6,5
342922,6,5,1,1,3,"[4, 6, 6, 6, 6, 6]","[5, 6, 6, 5, 6]",5,4
342923,6,5,3,1,1,"[5, 6, 5, 6, 2, 2]","[5, 5, 5, 6, 1]",6,3
342924,6,5,3,1,1,"[6, 5, 5, 4, 5, 2]","[6, 6, 4, 4, 3]",6,2
342925,6,5,1,4,0,"[6, 6, 6, 6, 6, 1]","[6, 4, 5, 2, 5]",6,5
342926,6,5,2,2,1,"[6, 6, 6, 5, 3, 2]","[5, 4, 5, 4, 1]",4,4
342927,6,5,1,3,1,"[5, 6, 6, 5, 6, 6]","[4, 4, 5, 6, 5]",5,5
342928,6,5,2,1,2,"[6, 5, 6, 4, 5, 3]","[4, 4, 6, 5, 4]",6,4
342929,6,5,1,1,3,"[6, 6, 6, 6, 6, 1]","[4, 6, 6, 4, 6]",3,5
342930,6,5,3,2,0,"[6, 4, 6, 5, 6, 2]","[6, 3, 5, 3, 2]",6,4
342931,6,5,4,1,0,"[5, 5, 5, 6, 6, 2]","[6, 6, 6, 5, 3]",6,2
342932,6,5,3,1,1,"[4, 6, 6, 3, 4, 5]","[6, 4, 4, 5, 5]",6,3
342933,6,5,2,1,2,"[5, 6, 5, 4, 4, 1]","[6, 4, 4, 4, 4]",6,2
342934,6,5,2,2,1,"[4, 6, 6, 6, 4, 4]","[5, 5, 4, 5, 3]",5,4
342935,6,5,2,0,4,"[4, 6, 6, 6, 6, 5]","[6, 5, 6, 6, 6, 6]",5,4
342936,6,5,1,2,2,"[6, 6, 6, 6, 6, 2]","[5, 6, 6, 2, 3]",4,5
342937,6,5,1,2,2,"[5, 6, 6, 5, 5, 6]","[6, 5, 5, 3, 3]",5,3
342938,6,5,2,2,1,"[6, 6, 5, 6, 2, 5]","[5, 5, 1, 6, 3]",6,4
342939,6,5,1,3,1,"[6, 6, 6, 6, 3, 6]","[4, 5, 4, 6, 4]",5,5
342940,6,5,2,2,1,"[6, 4, 5, 6, 6, 6]","[6, 5, 5, 6, 1]",5,4
342941,6,5,1,3,1,"[6, 6, 6, 6, 6, 4]","[5, 5, 6, 2, 2]",6,5
342942,6,5,2,3,0,"[6, 6, 6, 6, 2, 3]","[6, 5, 5, 5, 2]",5,4
342943,6,5,2,1,2,"[5, 5, 4, 4, 6, 5]","[6, 4, 4, 6, 4]",6,3
342944,6,5,3,2,0,"[6, 6, 6, 5, 3, 5]","[6, 5, 6, 5, 3]",4,4
342945,6,5,3,2,0,"[5, 4, 6, 6, 6, 2]","[6, 5, 4, 4, 1]",6,3
342946,6,5,2,1,2,"[6, 6, 5, 6, 5, 6]","[6, 6, 6, 5, 6]",5,3
342947,6,5,2,3,0,"[5, 6, 5, 6, 6, 1]","[5, 2, 4, 6, 3]",6,5
342948,6,5,1,3,1,"[6, 6, 6, 4, 6, 5]","[4, 6, 5, 3, 5]",4,5
342949,6,5,2,1,2,"[6, 6, 5, 5, 4, 1]","[6, 4, 4, 4, 5]",5,3
342950,6,5,2,2,1,"[5, 6, 6, 6, 5, 4]","[6, 5, 5, 3, 2]",6,4
342951,6,5,3,2,0,"[6, 6, 6, 5, 2, 1]","[6, 5, 4, 5, 3]",5,3
342952,6,5,2,2,1,"[6, 6, 6, 4, 3, 2]","[6, 3, 3, 5, 3]",6,3
342953,6,5,2,2,1,"[6, 6, 6, 5, 6, 5]","[6, 6, 4, 6, 4]",5,4
342954,6,5,3,2,0,"[5, 2, 6, 6, 6, 3]","[6, 6, 5, 5, 1]",4,3
342955,6,5,3,1,1,"[6, 6, 5, 4, 5, 2]","[6, 5, 5, 2, 5]",6,3
342956,6,5,5,1,0,"[5, 4, 4, 6, 2, 1]","[6, 5, 4, 3, 6, 4]",6,3
342957,6,5,0,2,3,"[6, 6, 6, 6, 6, 6]","[5, 6, 5, 6, 6]",3,4
342958,6,5,1,2,2,"[6, 5, 6, 6, 6, 5]","[4, 6, 5, 6, 3]",6,4
342959,6,5,1,3,1,"[5, 6, 5, 6, 6, 3]","[6, 3, 2, 2, 2]",5,4
342960,6,5,3,1,1,"[5, 6, 5, 5, 6, 4]","[6, 6, 5, 5, 2]",6,2
342961,6,5,3,1,2,"[6, 5, 5, 4, 3, 4]","[5, 5, 5, 5, 5, 5]",6,3
342962,6,5,1,2,2,"[6, 6, 5, 6, 6, 1]","[5, 5, 6, 5, 1]",5,4
342963,6,5,3,1,1,"[6, 5, 5, 6, 1, 6]","[6, 6, 4, 3, 6]",6,3
342964,6,5,1,2,2,"[6, 6, 6, 6, 6, 3]","[6, 6, 3, 6, 5]",4,4
342965,6,5,3,2,0,"[6, 6, 5, 6, 4, 2]","[5, 5, 6, 5, 2]",6,4
342966,6,5,2,2,1,"[6, 6, 5, 4, 6, 4]","[6, 6, 4, 5, 5]",6,4
342967,6,5,0,2,3,"[6, 5, 6, 6, 6, 5]","[5, 5, 6, 5, 2]",5,4
342968,6,5,2,3,0,"[6, 4, 6, 5, 5, 5]","[6, 5, 4, 4, 4]",6,4
342969,6,5,2,2,1,"[5, 4, 5, 6, 6, 1]","[5, 4, 5, 2, 4]",5,4
342970,6,5,1,4,0,"[5, 6, 6, 6, 6, 6]","[6, 5, 5, 4, 2]",4,5
342971,6,5,0,1,4,"[6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 2]",3,4
342972,6,5,3,1,1,"[5, 6, 5, 6, 4, 2]","[6, 5, 4, 3, 5]",6,3
342973,6,5,1,2,2,"[6, 6, 4, 6, 5, 6]","[5, 5, 4, 6, 2]",5,5
342974,6,5,0,3,2,"[5, 6, 6, 6, 6, 6]","[5, 5, 6, 5, 3]",5,5
342975,6,5,3,1,1,"[5, 6, 2, 4, 5, 4]","[6, 6, 5, 2, 2]",6,2
342976,6,5,3,0,3,"[5, 4, 5, 5, 6, 6]","[6, 5, 6, 5, 6, 6]",5,5
342977,6,5,5,0,1,"[4, 5, 5, 4, 2, 2]","[5, 5, 4, 4, 6, 5]",6,3
